ps,n,time,total_cells,active_cells,stem_cells,active_stem_cells
0.74,3,2,4.0,4.0,4.0,4.0
0.74,3,3,8.0,8.0,7.0,7.0
0.74,3,4,16.0,16.0,11.0,11.0
0.74,3,5,32.0,32.0,19.0,19.0
0.74,3,6,63.0,62.0,30.0,29.0
0.74,3,7,112.0,98.0,49.0,43.0
0.74,3,8,189.0,154.0,75.0,58.0
0.74,3,9,301.0,224.0,111.0,82.0
0.74,3,10,458.0,314.0,152.0,95.0
0.74,3,11,664.0,412.0,199.0,112.0
0.74,3,12,923.0,518.0,260.0,130.0
0.74,3,13,1257.0,668.0,324.0,146.0
0.74,3,14,1661.0,808.0,393.0,157.0
0.74,3,15,2152.0,982.0,458.0,160.0
0.74,3,16,2735.0,1166.0,529.0,168.0
0.74,3,17,3429.0,1388.0,599.0,172.0
0.74,3,18,4240.0,1622.0,671.0,174.0
0.74,3,19,5167.0,1854.0,742.0,164.0
0.74,3,20,6216.0,2098.0,823.0,178.0
0.74,3,21,7403.0,2374.0,895.0,168.0
0.74,3,22,8729.0,2652.0,955.0,148.0
0.74,3,23,10223.0,2988.0,1020.0,145.0
0.74,3,24,11874.0,3302.0,1083.0,145.0
0.74,3,25,13703.0,3658.0,1146.0,142.0
0.74,3,26,15727.0,4048.0,1202.0,130.0
0.74,3,27,17969.0,4484.0,1264.0,135.0
0.74,3,28,20414.0,4890.0,1316.0,122.0
0.74,3,29,23085.0,5342.0,1365.0,118.0
0.74,3,30,25949.0,5728.0,1417.0,121.0
0.74,3,31,29061.0,6224.0,1469.0,121.0
0.74,3,32,32380.0,6638.0,1520.0,114.0
0.74,3,33,35951.0,7142.0,1563.0,97.0
0.74,3,34,39786.0,7670.0,1606.0,96.0
0.74,3,35,43926.0,8280.0,1649.0,98.0
0.74,3,36,48350.0,8848.0,1689.0,94.0
0.74,3,37,53078.0,9456.0,1722.0,78.0
0.74,3,38,58083.0,10010.0,1756.0,78.0
0.74,3,39,63371.0,10576.0,1785.0,66.0
0.74,3,40,69027.0,11312.0,1807.0,57.0
0.74,3,41,75015.0,11976.0,1826.0,45.0
0.74,3,42,81305.0,12580.0,1840.0,37.0
0.74,3,43,87988.0,13366.0,1858.0,39.0
0.74,3,44,95012.0,14048.0,1876.0,44.0
0.74,3,45,102359.0,14694.0,1895.0,43.0
0.74,3,46,110128.0,15538.0,1914.0,41.0
0.74,3,47,118280.0,16304.0,1931.0,41.0
0.74,3,48,126863.0,17166.0,1951.0,46.0
0.74,3,49,135744.0,17762.0,1972.0,46.0
0.74,3,50,145051.0,18614.0,1986.0,39.0
0.74,3,51,154828.0,19554.0,2002.0,38.0
0.1,7,1,2.0,2.0,1.0,1.0
0.1,7,2,4.0,4.0,1.0,1.0
0.1,7,3,8.0,8.0,2.0,2.0
0.1,7,4,16.0,16.0,2.0,2.0
0.1,7,5,32.0,32.0,2.0,2.0
0.1,7,6,60.0,56.0,2.0,2.0
0.1,7,7,109.0,98.0,2.0,2.0
0.1,7,8,180.0,142.0,2.0,2.0
0.1,7,9,292.0,224.0,2.0,2.0
0.1,7,10,450.0,316.0,2.0,2.0
0.1,7,11,646.0,392.0,2.0,2.0
0.1,7,12,903.0,514.0,3.0,3.0
0.1,7,13,1230.0,654.0,3.0,2.0
0.1,7,14,1641.0,822.0,4.0,3.0
0.1,7,15,2127.0,972.0,5.0,3.0
0.1,7,16,2701.0,1148.0,5.0,2.0
0.1,7,17,3386.0,1370.0,5.0,1.0
0.1,7,18,4193.0,1614.0,6.0,2.0
0.1,7,19,5106.0,1826.0,6.0,2.0
0.1,7,20,6147.0,2082.0,6.0,1.0
0.1,7,21,7340.0,2386.0,6.0,0.0
0.1,7,22,8665.0,2650.0,6.0,0.0
0.1,7,23,10146.0,2962.0,6.0,0.0
0.1,7,24,11802.0,3312.0,6.0,0.0
0.1,7,25,13611.0,3618.0,6.0,0.0
0.1,7,26,15616.0,4010.0,6.0,0.0
0.1,7,27,17824.0,4416.0,6.0,0.0
0.1,7,28,20248.0,4848.0,6.0,0.0
0.1,7,29,22852.0,5208.0,6.0,0.0
0.1,7,30,25673.0,5642.0,6.0,0.0
0.1,7,31,28762.0,6178.0,6.0,0.0
0.1,7,32,32092.0,6660.0,6.0,0.0
0.1,7,33,35645.0,7106.0,6.0,0.0
0.1,7,34,39453.0,7616.0,6.0,0.0
0.1,7,35,43557.0,8208.0,6.0,0.0
0.1,7,36,47913.0,8712.0,6.0,0.0
0.1,7,37,52626.0,9426.0,6.0,0.0
0.1,7,38,57605.0,9958.0,6.0,0.0
0.1,7,39,62849.0,10488.0,6.0,0.0
0.1,7,40,68440.0,11182.0,6.0,0.0
0.1,7,41,74319.0,11758.0,6.0,0.0
0.1,7,42,80569.0,12500.0,6.0,0.0
0.1,7,43,87162.0,13186.0,6.0,0.0
0.1,7,44,94052.0,13780.0,6.0,0.0
0.1,7,45,101344.0,14584.0,6.0,0.0
0.1,7,46,109074.0,15460.0,6.0,0.0
0.1,7,47,117147.0,16146.0,6.0,0.0
0.1,7,48,125656.0,17018.0,6.0,0.0
0.1,7,49,134507.0,17702.0,6.0,0.0
0.1,7,50,143759.0,18504.0,6.0,0.0
0.1,7,51,153481.0,19444.0,6.0,0.0
0.1,7,52,163614.0,20266.0,6.0,0.0
0.1,7,53,174245.0,21262.0,6.0,0.0
0.1,7,54,185318.0,22146.0,6.0,0.0
0.1,7,55,196857.0,23078.0,6.0,0.0
0.1,7,56,208873.0,24032.0,6.0,0.0
0.1,7,57,221378.0,25010.0,6.0,0.0
0.1,7,58,234316.0,25876.0,6.0,0.0
0.61,5,1,2.0,2.0,2.0,2.0
0.61,5,2,4.0,4.0,2.0,2.0
0.61,5,3,8.0,8.0,4.0,4.0
0.61,5,4,16.0,16.0,5.0,5.0
0.61,5,5,31.0,30.0,7.0,7.0
0.61,5,6,60.0,58.0,9.0,9.0
0.61,5,7,110.0,100.0,14.0,12.0
0.61,5,8,186.0,152.0,20.0,16.0
0.61,5,9,291.0,210.0,29.0,21.0
0.61,5,10,438.0,294.0,37.0,22.0
0.61,5,11,643.0,410.0,44.0,23.0
0.61,5,12,906.0,526.0,55.0,26.0
0.61,5,13,1235.0,658.0,62.0,24.0
0.61,5,14,1640.0,810.0,72.0,25.0
0.61,5,15,2129.0,978.0,86.0,31.0
0.61,5,16,2713.0,1168.0,97.0,31.0
0.61,5,17,3401.0,1376.0,109.0,31.0
0.61,5,18,4205.0,1608.0,118.0,24.0
0.61,5,19,5122.0,1834.0,129.0,27.0
0.61,5,20,6187.0,2130.0,139.0,28.0
0.61,5,21,7366.0,2358.0,144.0,23.0
0.61,5,22,8691.0,2650.0,150.0,17.0
0.61,5,23,10181.0,2980.0,154.0,14.0
0.61,5,24,11832.0,3302.0,159.0,11.0
0.61,5,25,13672.0,3680.0,162.0,10.0
0.61,5,26,15675.0,4006.0,165.0,9.0
0.61,5,27,17869.0,4388.0,167.0,6.0
0.61,5,28,20260.0,4782.0,169.0,5.0
0.61,5,29,22880.0,5240.0,169.0,1.0
0.61,5,30,25721.0,5682.0,169.0,1.0
0.61,5,31,28790.0,6138.0,170.0,2.0
0.61,5,32,32122.0,6664.0,171.0,2.0
0.61,5,33,35712.0,7180.0,171.0,1.0
0.61,5,34,39556.0,7688.0,171.0,0.0
0.61,5,35,43670.0,8228.0,171.0,0.0
0.61,5,36,48013.0,8686.0,171.0,0.0
0.61,5,37,52675.0,9324.0,171.0,0.0
0.61,5,38,57601.0,9852.0,171.0,0.0
0.61,5,39,62863.0,10524.0,171.0,0.0
0.61,5,40,68433.0,11140.0,171.0,0.0
0.61,5,41,74317.0,11768.0,171.0,0.0
0.61,5,42,80552.0,12470.0,171.0,0.0
0.61,5,43,87136.0,13168.0,171.0,0.0
0.61,5,44,94086.0,13900.0,171.0,0.0
0.61,5,45,101396.0,14620.0,171.0,0.0
0.61,5,46,109050.0,15308.0,171.0,0.0
0.61,5,47,117161.0,16222.0,171.0,0.0
0.61,5,48,125664.0,17006.0,171.0,0.0
0.61,5,49,134543.0,17758.0,171.0,0.0
0.61,5,50,143800.0,18514.0,171.0,0.0
0.68,2,1,2.0,2.0,2.0,2.0
0.68,2,2,4.0,4.0,4.0,4.0
0.68,2,3,8.0,8.0,7.0,7.0
0.68,2,4,16.0,16.0,11.0,11.0
0.68,2,5,32.0,32.0,19.0,19.0
0.68,2,6,61.0,58.0,29.0,28.0
0.68,2,7,111.0,100.0,48.0,44.0
0.68,2,8,188.0,154.0,72.0,57.0
0.68,2,9,301.0,226.0,104.0,74.0
0.68,2,10,451.0,300.0,138.0,85.0
0.68,2,11,654.0,406.0,183.0,105.0
0.68,2,12,913.0,518.0,231.0,113.0
0.68,2,13,1238.0,650.0,270.0,104.0
0.68,2,14,1654.0,832.0,320.0,122.0
0.68,2,15,2137.0,966.0,369.0,118.0
0.68,2,16,2719.0,1164.0,423.0,131.0
0.68,2,17,3410.0,1382.0,464.0,104.0
0.68,2,18,4200.0,1580.0,502.0,98.0
0.68,2,19,5121.0,1842.0,543.0,98.0
0.68,2,20,6167.0,2092.0,578.0,80.0
0.68,2,21,7357.0,2380.0,606.0,73.0
0.68,2,22,8659.0,2604.0,632.0,64.0
0.68,2,23,10154.0,2990.0,662.0,68.0
0.68,2,24,11806.0,3304.0,688.0,64.0
0.68,2,25,13641.0,3670.0,709.0,55.0
0.68,2,26,15660.0,4038.0,726.0,45.0
0.68,2,27,17875.0,4430.0,738.0,35.0
0.68,2,28,20273.0,4796.0,749.0,26.0
0.68,2,29,22900.0,5254.0,762.0,28.0
0.68,2,30,25742.0,5684.0,772.0,25.0
0.68,2,31,28819.0,6154.0,779.0,20.0
0.68,2,32,32141.0,6644.0,786.0,18.0
0.68,2,33,35712.0,7142.0,792.0,15.0
0.68,2,34,39556.0,7688.0,799.0,15.0
0.68,2,35,43671.0,8230.0,807.0,18.0
0.68,2,36,48068.0,8794.0,814.0,16.0
0.68,2,37,52751.0,9366.0,819.0,12.0
0.68,2,38,57749.0,9996.0,827.0,16.0
0.68,2,39,63063.0,10628.0,834.0,18.0
0.68,2,40,68665.0,11204.0,841.0,15.0
0.68,2,41,74534.0,11738.0,848.0,16.0
0.68,2,42,80808.0,12548.0,855.0,16.0
0.68,2,43,87443.0,13270.0,862.0,15.0
0.68,2,44,94381.0,13876.0,867.0,13.0
0.68,2,45,101737.0,14712.0,870.0,8.0
0.68,2,46,109449.0,15424.0,873.0,7.0
0.68,2,47,117547.0,16196.0,877.0,9.0
0.68,2,48,126058.0,17022.0,879.0,6.0
0.68,2,49,134935.0,17754.0,882.0,6.0
0.68,2,50,144223.0,18576.0,885.0,7.0
0.68,2,51,153927.0,19408.0,886.0,3.0
0.68,2,52,164137.0,20420.0,886.0,1.0
0.62,3,1,2.0,2.0,2.0,2.0
0.62,3,2,4.0,4.0,2.0,2.0
0.62,3,3,8.0,8.0,4.0,4.0
0.62,3,4,16.0,16.0,5.0,5.0
0.62,3,5,32.0,32.0,7.0,7.0
0.62,3,6,62.0,60.0,9.0,9.0
0.62,3,7,109.0,94.0,15.0,13.0
0.62,3,8,188.0,158.0,24.0,21.0
0.62,3,9,302.0,228.0,39.0,34.0
0.62,3,10,462.0,320.0,51.0,37.0
0.62,3,11,672.0,420.0,63.0,34.0
0.62,3,12,932.0,520.0,82.0,43.0
0.62,3,13,1262.0,660.0,93.0,35.0
0.62,3,14,1685.0,846.0,107.0,37.0
0.62,3,15,2169.0,968.0,122.0,37.0
0.62,3,16,2762.0,1186.0,140.0,41.0
0.62,3,17,3451.0,1378.0,158.0,46.0
0.62,3,18,4261.0,1620.0,178.0,46.0
0.62,3,19,5197.0,1872.0,191.0,38.0
0.62,3,20,6248.0,2102.0,202.0,32.0
0.62,3,21,7433.0,2370.0,212.0,24.0
0.62,3,22,8745.0,2624.0,221.0,22.0
0.62,3,23,10245.0,3000.0,228.0,18.0
0.62,3,24,11923.0,3356.0,233.0,13.0
0.62,3,25,13775.0,3704.0,237.0,12.0
0.62,3,26,15802.0,4054.0,242.0,11.0
0.62,3,27,18011.0,4418.0,244.0,9.0
0.62,3,28,20467.0,4912.0,248.0,9.0
0.62,3,29,23129.0,5324.0,251.0,7.0
0.62,3,30,26015.0,5772.0,254.0,7.0
0.62,3,31,29111.0,6192.0,256.0,4.0
0.62,3,32,32438.0,6654.0,257.0,3.0
0.62,3,33,35986.0,7096.0,258.0,3.0
0.62,3,34,39874.0,7776.0,258.0,0.0
0.62,3,35,44010.0,8272.0,258.0,0.0
0.62,3,36,48399.0,8778.0,258.0,0.0
0.62,3,37,53108.0,9418.0,258.0,0.0
0.62,3,38,58089.0,9962.0,258.0,0.0
0.62,3,39,63388.0,10598.0,258.0,0.0
0.62,3,40,68992.0,11208.0,258.0,0.0
0.62,3,41,74921.0,11858.0,258.0,0.0
0.62,3,42,81186.0,12530.0,258.0,0.0
0.62,3,43,87808.0,13244.0,258.0,0.0
0.62,3,44,94778.0,13940.0,258.0,0.0
0.62,3,45,102163.0,14770.0,258.0,0.0
0.62,3,46,109988.0,15650.0,258.0,0.0
0.62,3,47,118118.0,16260.0,258.0,0.0
0.62,3,48,126647.0,17058.0,258.0,0.0
