ps,n,time,total_cells,active_cells,stem_cells,active_stem_cells
0.6,4,47,117868.0,16238.0,241.0,0.0
0.6,4,48,126362.0,16988.0,241.0,0.0
0.6,4,49,135251.0,17778.0,241.0,0.0
0.6,4,50,144567.0,18632.0,241.0,0.0
0.6,4,51,154353.0,19572.0,241.0,0.0
0.6,4,52,164589.0,20472.0,241.0,0.0
0.6,4,53,175218.0,21258.0,241.0,0.0
0.6,4,54,186268.0,22100.0,241.0,0.0
0.6,4,55,197871.0,23206.0,241.0,0.0
0.6,4,56,209831.0,23920.0,241.0,0.0
0.6,4,57,222368.0,25074.0,241.0,0.0
0.6,4,58,235367.0,25998.0,241.0,0.0
0.6,4,59,248881.0,27028.0,241.0,0.0
0.6,4,60,262879.0,27996.0,241.0,0.0
0.4,9,1,2.0,2.0,1.0,1.0
0.4,9,2,4.0,4.0,1.0,1.0
0.4,9,3,8.0,8.0,2.0,2.0
0.4,9,4,16.0,16.0,4.0,4.0
0.4,9,5,32.0,32.0,7.0,7.0
0.4,9,6,63.0,62.0,11.0,11.0
0.4,9,7,118.0,110.0,12.0,11.0
0.4,9,8,200.0,164.0,13.0,8.0
0.4,9,9,313.0,226.0,16.0,11.0
0.4,9,10,473.0,320.0,17.0,7.0
0.4,9,11,678.0,410.0,18.0,7.0
0.4,9,12,945.0,534.0,21.0,10.0
0.4,9,13,1278.0,666.0,23.0,9.0
0.4,9,14,1699.0,842.0,25.0,10.0
0.4,9,15,2203.0,1008.0,28.0,11.0
0.4,9,16,2797.0,1188.0,31.0,8.0
0.4,9,17,3500.0,1406.0,32.0,6.0
0.4,9,18,4299.0,1598.0,35.0,8.0
0.4,9,19,5219.0,1840.0,37.0,7.0
0.4,9,20,6283.0,2128.0,37.0,5.0
0.4,9,21,7488.0,2410.0,39.0,6.0
0.4,9,22,8838.0,2700.0,40.0,5.0
0.4,9,23,10347.0,3018.0,42.0,5.0
0.4,9,24,12020.0,3346.0,42.0,2.0
0.4,9,25,13868.0,3696.0,42.0,1.0
0.4,9,26,15914.0,4092.0,42.0,0.0
0.4,9,27,18144.0,4460.0,42.0,0.0
0.4,9,28,20610.0,4932.0,42.0,0.0
0.4,9,29,23280.0,5340.0,42.0,0.0
0.4,9,30,26153.0,5746.0,42.0,0.0
0.4,9,31,29300.0,6294.0,42.0,0.0
0.4,9,32,32670.0,6740.0,42.0,0.0
0.4,9,33,36294.0,7248.0,42.0,0.0
0.4,9,34,40184.0,7780.0,42.0,0.0
0.4,9,35,44331.0,8294.0,42.0,0.0
0.4,9,36,48781.0,8900.0,42.0,0.0
0.4,9,37,53527.0,9492.0,42.0,0.0
0.4,9,38,58569.0,10084.0,42.0,0.0
0.4,9,39,63914.0,10690.0,42.0,0.0
0.4,9,40,69542.0,11256.0,42.0,0.0
0.4,9,41,75537.0,11990.0,42.0,0.0
0.4,9,42,81885.0,12696.0,42.0,0.0
0.4,9,43,88597.0,13424.0,42.0,0.0
0.4,9,44,95662.0,14130.0,42.0,0.0
0.4,9,45,103077.0,14830.0,42.0,0.0
0.4,9,46,110819.0,15484.0,42.0,0.0
0.4,9,47,118997.0,16356.0,42.0,0.0
0.4,9,48,127579.0,17164.0,42.0,0.0
0.4,9,49,136543.0,17928.0,42.0,0.0
0.4,9,50,145900.0,18714.0,42.0,0.0
0.4,9,51,155657.0,19514.0,42.0,0.0
0.4,9,52,165902.0,20490.0,42.0,0.0
0.4,9,53,176597.0,21390.0,42.0,0.0
0.4,9,54,187767.0,22340.0,42.0,0.0
0.4,9,55,199355.0,23176.0,42.0,0.0
0.4,9,56,211421.0,24132.0,42.0,0.0
0.4,9,57,224024.0,25206.0,42.0,0.0
0.4,9,58,237158.0,26268.0,42.0,0.0
0.3,8,1,2.0,2.0,1.0,1.0
0.3,8,2,4.0,4.0,1.0,1.0
0.3,8,3,8.0,8.0,2.0,2.0
0.3,8,4,16.0,16.0,3.0,3.0
0.3,8,5,32.0,32.0,4.0,4.0
0.3,8,6,60.0,56.0,4.0,3.0
0.3,8,7,109.0,98.0,4.0,2.0
0.3,8,8,189.0,160.0,4.0,2.0
0.3,8,9,304.0,230.0,5.0,3.0
0.3,8,10,461.0,314.0,5.0,1.0
0.3,8,11,665.0,408.0,5.0,1.0
0.3,8,12,928.0,526.0,6.0,2.0
0.3,8,13,1263.0,670.0,7.0,3.0
0.3,8,14,1671.0,816.0,7.0,3.0
0.3,8,15,2156.0,970.0,8.0,3.0
0.3,8,16,2746.0,1180.0,9.0,3.0
0.3,8,17,3433.0,1374.0,9.0,2.0
0.3,8,18,4225.0,1584.0,10.0,2.0
0.3,8,19,5145.0,1840.0,10.0,1.0
0.3,8,20,6193.0,2096.0,11.0,2.0
0.3,8,21,7382.0,2378.0,11.0,0.0
0.3,8,22,8718.0,2672.0,11.0,0.0
0.3,8,23,10216.0,2996.0,11.0,0.0
0.3,8,24,11877.0,3322.0,11.0,0.0
0.3,8,25,13691.0,3628.0,11.0,0.0
0.3,8,26,15689.0,3996.0,11.0,0.0
0.3,8,27,17894.0,4410.0,11.0,0.0
0.3,8,28,20286.0,4784.0,11.0,0.0
0.3,8,29,22921.0,5270.0,11.0,0.0
0.3,8,30,25749.0,5656.0,11.0,0.0
0.3,8,31,28814.0,6130.0,11.0,0.0
0.3,8,32,32156.0,6684.0,11.0,0.0
0.3,8,33,35734.0,7156.0,11.0,0.0
0.3,8,34,39589.0,7710.0,11.0,0.0
0.3,8,35,43696.0,8214.0,11.0,0.0
0.3,8,36,48061.0,8730.0,11.0,0.0
0.3,8,37,52732.0,9342.0,11.0,0.0
0.3,8,38,57705.0,9946.0,11.0,0.0
0.3,8,39,63030.0,10650.0,11.0,0.0
0.3,8,40,68639.0,11218.0,11.0,0.0
0.3,8,41,74584.0,11890.0,11.0,0.0
0.3,8,42,80859.0,12550.0,11.0,0.0
0.3,8,43,87444.0,13170.0,11.0,0.0
0.3,8,44,94405.0,13922.0,11.0,0.0
0.3,8,45,101740.0,14670.0,11.0,0.0
0.3,8,46,109490.0,15500.0,11.0,0.0
0.3,8,47,117603.0,16226.0,11.0,0.0
0.3,8,48,126130.0,17054.0,11.0,0.0
0.3,8,49,135049.0,17838.0,11.0,0.0
0.3,8,50,144335.0,18572.0,11.0,0.0
0.3,8,51,154060.0,19450.0,11.0,0.0
0.3,8,52,164251.0,20382.0,11.0,0.0
0.3,8,53,174919.0,21336.0,11.0,0.0
0.3,8,54,185895.0,21952.0,11.0,0.0
0.3,8,55,197360.0,22930.0,11.0,0.0
0.3,8,56,209371.0,24022.0,11.0,0.0
0.3,8,57,221864.0,24986.0,11.0,0.0
0.3,8,58,234823.0,25918.0,11.0,0.0
0.3,8,59,248277.0,26908.0,11.0,0.0
0.8,1,1,2.0,2.0,2.0,2.0
0.8,1,2,4.0,4.0,4.0,4.0
0.8,1,3,8.0,8.0,7.0,7.0
0.8,1,4,16.0,16.0,12.0,12.0
0.8,1,5,32.0,32.0,22.0,22.0
0.8,1,6,62.0,60.0,38.0,36.0
0.8,1,7,112.0,100.0,63.0,56.0
0.8,1,8,185.0,146.0,94.0,71.0
0.8,1,9,292.0,214.0,136.0,94.0
0.8,1,10,437.0,290.0,192.0,125.0
0.8,1,11,639.0,404.0,262.0,155.0
0.8,1,12,894.0,510.0,345.0,180.0
0.8,1,13,1209.0,630.0,431.0,194.0
0.8,1,14,1609.0,800.0,531.0,225.0
0.8,1,15,2084.0,950.0,652.0,262.0
0.8,1,16,2663.0,1158.0,779.0,283.0
0.8,1,17,3338.0,1350.0,902.0,285.0
0.8,1,18,4115.0,1554.0,1032.0,299.0
0.8,1,19,5011.0,1792.0,1160.0,287.0
0.8,1,20,6040.0,2058.0,1293.0,296.0
0.8,1,21,7201.0,2322.0,1415.0,278.0
0.8,1,22,8519.0,2636.0,1534.0,273.0
0.8,1,23,9973.0,2908.0,1650.0,264.0
0.8,1,24,11605.0,3264.0,1761.0,260.0
0.8,1,25,13394.0,3578.0,1872.0,252.0
0.8,1,26,15385.0,3982.0,1987.0,255.0
0.8,1,27,17560.0,4350.0,2100.0,261.0
0.8,1,28,19953.0,4786.0,2225.0,273.0
0.8,1,29,22540.0,5174.0,2337.0,261.0
0.8,1,30,25363.0,5646.0,2453.0,264.0
0.8,1,31,28424.0,6122.0,2565.0,252.0
0.8,1,32,31730.0,6612.0,2676.0,243.0
0.8,1,33,35252.0,7044.0,2774.0,223.0
0.8,1,34,39050.0,7596.0,2867.0,206.0
0.8,1,35,43092.0,8084.0,2964.0,208.0
0.8,1,36,47421.0,8658.0,3056.0,202.0
0.8,1,37,52033.0,9224.0,3139.0,186.0
0.8,1,38,56921.0,9776.0,3206.0,160.0
0.8,1,39,62140.0,10438.0,3271.0,152.0
0.8,1,40,67675.0,11070.0,3330.0,136.0
0.8,1,41,73556.0,11762.0,3389.0,132.0
0.8,1,42,79796.0,12480.0,3441.0,123.0
0.8,1,43,86336.0,13080.0,3496.0,128.0
0.8,1,44,93284.0,13896.0,3556.0,127.0
0.8,1,45,100541.0,14514.0,3612.0,119.0
0.8,1,46,108175.0,15268.0,3660.0,112.0
0.8,1,47,116232.0,16114.0,3708.0,111.0
0.8,1,48,124652.0,16840.0,3753.0,104.0
0.8,1,49,133461.0,17618.0,3793.0,90.0
0.8,1,50,142699.0,18476.0,3830.0,87.0
0.8,1,51,152401.0,19404.0,3869.0,89.0
0.8,1,52,162507.0,20212.0,3906.0,85.0
0.8,1,53,173035.0,21056.0,3934.0,64.0
0.8,1,54,184025.0,21980.0,3968.0,76.0
0.8,1,55,195509.0,22968.0,3997.0,62.0
0.8,1,56,207430.0,23842.0,4025.0,59.0
0.8,1,57,219812.0,24764.0,4056.0,66.0
0.8,1,58,232626.0,25628.0,4086.0,67.0
0.8,1,59,246047.0,26842.0,4117.0,67.0
0.8,1,60,259971.0,27848.0,4149.0,69.0
0.2,1,1,2.0,2.0,1.0,1.0
0.2,1,2,4.0,4.0,1.0,1.0
0.2,1,3,8.0,8.0,2.0,2.0
0.2,1,4,16.0,16.0,3.0,3.0
0.2,1,5,32.0,32.0,4.0,4.0
0.2,1,6,61.0,58.0,4.0,3.0
0.2,1,7,109.0,96.0,4.0,2.0
0.2,1,8,182.0,146.0,4.0,1.0
0.2,1,9,292.0,220.0,4.0,1.0
0.2,1,10,444.0,304.0,4.0,1.0
0.2,1,11,649.0,410.0,4.0,1.0
0.2,1,12,917.0,536.0,5.0,2.0
0.2,1,13,1243.0,652.0,5.0,2.0
0.2,1,14,1650.0,814.0,5.0,1.0
0.2,1,15,2140.0,980.0,6.0,2.0
0.2,1,16,2724.0,1168.0,6.0,1.0
0.2,1,17,3404.0,1360.0,6.0,1.0
0.2,1,18,4189.0,1570.0,7.0,2.0
0.2,1,19,5106.0,1834.0,7.0,2.0
0.2,1,20,6139.0,2066.0,7.0,1.0
0.2,1,21,7310.0,2342.0,7.0,0.0
0.2,1,22,8641.0,2662.0,7.0,0.0
0.2,1,23,10142.0,3002.0,7.0,0.0
0.2,1,24,11807.0,3330.0,7.0,0.0
0.2,1,25,13631.0,3648.0,7.0,0.0
0.2,1,26,15643.0,4024.0,7.0,0.0
0.2,1,27,17869.0,4452.0,7.0,0.0
0.2,1,28,20316.0,4894.0,7.0,0.0
0.2,1,29,22927.0,5222.0,7.0,0.0
0.2,1,30,25759.0,5664.0,7.0,0.0
0.2,1,31,28842.0,6166.0,7.0,0.0
0.2,1,32,32155.0,6626.0,7.0,0.0
0.2,1,33,35717.0,7124.0,7.0,0.0
0.2,1,34,39526.0,7618.0,7.0,0.0
0.2,1,35,43640.0,8228.0,7.0,0.0
0.2,1,36,48027.0,8774.0,7.0,0.0
0.2,1,37,52681.0,9308.0,7.0,0.0
0.2,1,38,57617.0,9872.0,7.0,0.0
0.2,1,39,62913.0,10592.0,7.0,0.0
0.2,1,40,68510.0,11194.0,7.0,0.0
0.2,1,41,74440.0,11860.0,7.0,0.0
0.2,1,42,80666.0,12452.0,7.0,0.0
0.2,1,43,87294.0,13256.0,7.0,0.0
0.2,1,44,94271.0,13954.0,7.0,0.0
0.2,1,45,101602.0,14662.0,7.0,0.0
0.2,1,46,109281.0,15358.0,7.0,0.0
0.2,1,47,117389.0,16216.0,7.0,0.0
0.2,1,48,125910.0,17042.0,7.0,0.0
0.2,1,49,134777.0,17734.0,7.0,0.0
0.2,1,50,144110.0,18666.0,7.0,0.0
0.2,1,51,153831.0,19442.0,7.0,0.0
0.2,1,52,164014.0,20366.0,7.0,0.0
0.2,1,53,174676.0,21324.0,7.0,0.0
0.2,1,54,185735.0,22118.0,7.0,0.0
0.2,1,55,197212.0,22954.0,7.0,0.0
0.2,1,56,209180.0,23936.0,7.0,0.0
0.2,1,57,221640.0,24920.0,7.0,0.0
0.2,1,58,234587.0,25894.0,7.0,0.0
0.2,1,59,247983.0,26792.0,7.0,0.0
0.2,1,60,261964.0,27962.0,7.0,0.0
0.4,8,1,2.0,2.0,1.0,1.0
0.4,8,2,4.0,4.0,1.0,1.0
0.4,8,3,8.0,8.0,2.0,2.0
0.4,8,4,16.0,16.0,4.0,4.0
0.4,8,5,32.0,32.0,7.0,7.0
0.4,8,6,60.0,56.0,11.0,10.0
0.4,8,7,109.0,98.0,12.0,9.0
0.4,8,8,184.0,150.0,13.0,8.0
0.4,8,9,289.0,210.0,15.0,10.0
0.4,8,10,438.0,298.0,17.0,11.0
0.4,8,11,640.0,404.0,18.0,8.0
0.4,8,12,893.0,506.0,19.0,6.0
0.4,8,13,1214.0,642.0,20.0,6.0
0.4,8,14,1609.0,790.0,21.0,7.0
0.4,8,15,2095.0,972.0,24.0,9.0
0.4,8,16,2675.0,1160.0,26.0,5.0
0.4,8,17,3353.0,1356.0,28.0,6.0
0.4,8,18,4144.0,1582.0,31.0,7.0
0.4,8,19,5063.0,1838.0,32.0,6.0
0.4,8,20,6101.0,2076.0,33.0,5.0
0.4,8,21,7261.0,2320.0,33.0,2.0
0.4,8,22,8575.0,2628.0,34.0,2.0
0.4,8,23,10059.0,2968.0,34.0,0.0
0.4,8,24,11700.0,3282.0,34.0,0.0
0.4,8,25,13547.0,3694.0,34.0,0.0
0.4,8,26,15555.0,4016.0,34.0,0.0
0.4,8,27,17741.0,4372.0,34.0,0.0
0.4,8,28,20133.0,4784.0,34.0,0.0
0.4,8,29,22718.0,5170.0,34.0,0.0
0.4,8,30,25572.0,5708.0,34.0,0.0
0.4,8,31,28658.0,6172.0,34.0,0.0
0.4,8,32,31966.0,6616.0,34.0,0.0
0.4,8,33,35506.0,7080.0,34.0,0.0
0.4,8,34,39333.0,7654.0,34.0,0.0
0.4,8,35,43415.0,8164.0,34.0,0.0
0.4,8,36,47767.0,8704.0,34.0,0.0
0.4,8,37,52428.0,9322.0,34.0,0.0
0.4,8,38,57387.0,9918.0,34.0,0.0
0.4,8,39,62695.0,10616.0,34.0,0.0
0.4,8,40,68289.0,11188.0,34.0,0.0
0.4,8,41,74218.0,11858.0,34.0,0.0
0.4,8,42,80479.0,12522.0,34.0,0.0
0.4,8,43,87078.0,13198.0,34.0,0.0
0.4,8,44,93971.0,13786.0,34.0,0.0
0.4,8,45,101316.0,14690.0,34.0,0.0
0.4,8,46,109031.0,15430.0,34.0,0.0
0.4,8,47,117110.0,16158.0,34.0,0.0
0.4,8,48,125561.0,16902.0,34.0,0.0
0.4,8,49,134437.0,17752.0,34.0,0.0
0.4,8,50,143739.0,18604.0,34.0,0.0
0.4,8,51,153467.0,19456.0,34.0,0.0
0.4,8,52,163559.0,20184.0,34.0,0.0
0.4,8,53,174134.0,21150.0,34.0,0.0
0.4,8,54,185169.0,22070.0,34.0,0.0
0.4,8,55,196624.0,22910.0,34.0,0.0
0.4,8,56,208593.0,23938.0,34.0,0.0
0.4,8,57,221084.0,24982.0,34.0,0.0
0.4,8,58,234059.0,25950.0,34.0,0.0
0.6,10,1,2.0,2.0,2.0,2.0
0.6,10,2,4.0,4.0,2.0,2.0
0.6,10,3,8.0,8.0,4.0,4.0
0.6,10,4,16.0,16.0,5.0,5.0
0.6,10,5,32.0,32.0,7.0,7.0
0.6,10,6,62.0,60.0,9.0,9.0
0.6,10,7,112.0,100.0,15.0,14.0
0.6,10,8,195.0,166.0,23.0,20.0
0.6,10,9,305.0,220.0,34.0,27.0
0.6,10,10,458.0,306.0,43.0,28.0
0.6,10,11,654.0,392.0,53.0,26.0
0.6,10,12,914.0,520.0,67.0,31.0
0.6,10,13,1249.0,670.0,77.0,33.0
0.6,10,14,1655.0,812.0,91.0,33.0
0.6,10,15,2138.0,966.0,103.0,33.0
0.6,10,16,2715.0,1154.0,115.0,29.0
0.6,10,17,3410.0,1390.0,122.0,23.0
0.6,10,18,4218.0,1616.0,131.0,21.0
0.6,10,19,5142.0,1848.0,136.0,17.0
0.6,10,20,6195.0,2106.0,143.0,18.0
0.6,10,21,7383.0,2376.0,148.0,14.0
0.6,10,22,8725.0,2684.0,152.0,12.0
0.6,10,23,10231.0,3012.0,154.0,8.0
0.6,10,24,11901.0,3340.0,154.0,4.0
0.6,10,25,13741.0,3680.0,155.0,2.0
0.6,10,26,15764.0,4046.0,156.0,2.0
0.6,10,27,17979.0,4430.0,157.0,2.0
0.6,10,28,20393.0,4828.0,158.0,3.0
0.6,10,29,23019.0,5252.0,158.0,2.0
0.6,10,30,25889.0,5740.0,158.0,1.0
0.6,10,31,28990.0,6202.0,158.0,0.0
0.6,10,32,32310.0,6640.0,158.0,0.0
0.6,10,33,35902.0,7184.0,158.0,0.0
0.6,10,34,39759.0,7714.0,158.0,0.0
0.6,10,35,43880.0,8242.0,158.0,0.0
0.6,10,36,48281.0,8802.0,158.0,0.0
0.6,10,37,52979.0,9396.0,158.0,0.0
0.6,10,38,57939.0,9920.0,158.0,0.0
0.6,10,39,63208.0,10538.0,158.0,0.0
0.6,10,40,68813.0,11210.0,158.0,0.0
0.6,10,41,74733.0,11840.0,158.0,0.0
0.6,10,42,81031.0,12596.0,158.0,0.0
0.6,10,43,87664.0,13266.0,158.0,0.0
0.6,10,44,94605.0,13882.0,158.0,0.0
0.6,10,45,101959.0,14708.0,158.0,0.0
0.6,10,46,109705.0,15492.0,158.0,0.0
0.6,10,47,117774.0,16138.0,158.0,0.0
0.6,10,48,126295.0,17042.0,158.0,0.0
0.6,10,49,135184.0,17778.0,158.0,0.0
0.6,10,50,144586.0,18804.0,158.0,0.0
0.6,10,51,154345.0,19518.0,158.0,0.0
0.6,10,52,164545.0,20400.0,158.0,0.0
0.6,10,53,175141.0,21192.0,158.0,0.0
0.6,10,54,186270.0,22258.0,158.0,0.0
0.6,10,55,197826.0,23112.0,158.0,0.0
0.6,10,56,209805.0,23958.0,158.0,0.0
0.6,10,57,222340.0,25070.0,158.0,0.0
0.6,10,58,235299.0,25918.0,158.0,0.0
0.6,10,59,248805.0,27012.0,158.0,0.0
0.6,10,60,262784.0,27958.0,158.0,0.0
1.0,1,1,2.0,2.0,2.0,2.0
1.0,1,2,4.0,4.0,4.0,4.0
1.0,1,3,8.0,8.0,8.0,8.0
1.0,1,4,16.0,16.0,16.0,16.0
1.0,1,5,32.0,32.0,32.0,32.0
1.0,1,6,61.0,58.0,61.0,58.0
1.0,1,7,111.0,100.0,111.0,100.0
1.0,1,8,191.0,160.0,191.0,160.0
1.0,1,9,303.0,224.0,303.0,224.0
1.0,1,10,462.0,318.0,462.0,318.0
1.0,1,11,661.0,398.0,661.0,398.0
1.0,1,12,914.0,506.0,914.0,506.0
1.0,1,13,1240.0,652.0,1240.0,652.0
1.0,1,14,1637.0,794.0,1637.0,794.0
1.0,1,15,2129.0,984.0,2129.0,984.0
1.0,1,16,2712.0,1166.0,2712.0,1166.0
1.0,1,17,3402.0,1380.0,3402.0,1380.0
1.0,1,18,4213.0,1622.0,4213.0,1622.0
1.0,1,19,5127.0,1828.0,5127.0,1828.0
1.0,1,20,6182.0,2110.0,6182.0,2110.0
1.0,1,21,7359.0,2354.0,7359.0,2354.0
1.0,1,22,8685.0,2652.0,8685.0,2652.0
1.0,1,23,10204.0,3038.0,10204.0,3038.0
1.0,1,24,11870.0,3332.0,11870.0,3332.0
1.0,1,25,13722.0,3704.0,13722.0,3704.0
1.0,1,26,15749.0,4054.0,15749.0,4054.0
1.0,1,27,17957.0,4416.0,17957.0,4416.0
1.0,1,28,20380.0,4846.0,20380.0,4846.0
1.0,1,29,23030.0,5300.0,23030.0,5300.0
1.0,1,30,25870.0,5680.0,25870.0,5680.0
1.0,1,31,28992.0,6244.0,28992.0,6244.0
1.0,1,32,32344.0,6704.0,32344.0,6704.0
1.0,1,33,35957.0,7226.0,35957.0,7226.0
1.0,1,34,39784.0,7654.0,39784.0,7654.0
1.0,1,35,43895.0,8222.0,43895.0,8222.0
1.0,1,36,48298.0,8806.0,48298.0,8806.0
1.0,1,37,53029.0,9462.0,53029.0,9462.0
1.0,1,38,58005.0,9952.0,58005.0,9952.0
1.0,1,39,63311.0,10612.0,63311.0,10612.0
1.0,1,40,68942.0,11262.0,68942.0,11262.0
1.0,1,41,74895.0,11906.0,74895.0,11906.0
1.0,1,42,81163.0,12536.0,81163.0,12536.0
1.0,1,43,87828.0,13330.0,87828.0,13330.0
1.0,1,44,94806.0,13956.0,94806.0,13956.0
1.0,1,45,102161.0,14710.0,102161.0,14710.0
1.0,1,46,109878.0,15434.0,109878.0,15434.0
1.0,1,47,118025.0,16294.0,118025.0,16294.0
1.0,1,48,126534.0,17018.0,126534.0,17018.0
1.0,1,49,135448.0,17828.0,135448.0,17828.0
1.0,1,50,144770.0,18644.0,144770.0,18644.0
1.0,1,51,154569.0,19598.0,154569.0,19598.0
1.0,1,52,164719.0,20300.0,164719.0,20300.0
1.0,1,53,175331.0,21224.0,175331.0,21224.0
1.0,1,54,186415.0,22168.0,186415.0,22168.0
1.0,1,55,197955.0,23080.0,197955.0,23080.0
1.0,1,56,209982.0,24054.0,209982.0,24054.0
1.0,1,57,222517.0,25070.0,222517.0,25070.0
1.0,1,58,235439.0,25844.0,235439.0,25844.0
1.0,1,59,248909.0,26940.0,248909.0,26940.0
0.2,5,1,2.0,2.0,1.0,1.0
0.2,5,2,4.0,4.0,1.0,1.0
0.2,5,3,8.0,8.0,2.0,2.0
0.2,5,4,16.0,16.0,3.0,3.0
0.2,5,5,32.0,32.0,4.0,4.0
0.2,5,6,60.0,56.0,4.0,3.0
0.2,5,7,109.0,98.0,4.0,3.0
0.2,5,8,183.0,148.0,4.0,2.0
0.2,5,9,287.0,208.0,4.0,2.0
0.2,5,10,438.0,302.0,4.0,2.0
0.2,5,11,642.0,408.0,4.0,2.0
0.2,5,12,900.0,516.0,5.0,3.0
0.2,5,13,1223.0,646.0,5.0,2.0
0.2,5,14,1632.0,818.0,5.0,1.0
0.2,5,15,2122.0,980.0,6.0,2.0
0.2,5,16,2703.0,1162.0,6.0,2.0
0.2,5,17,3385.0,1364.0,6.0,2.0
0.2,5,18,4192.0,1614.0,7.0,2.0
0.2,5,19,5104.0,1824.0,7.0,2.0
0.2,5,20,6153.0,2098.0,7.0,1.0
0.2,5,21,7344.0,2382.0,7.0,1.0
0.2,5,22,8674.0,2660.0,7.0,1.0
0.2,5,23,10135.0,2922.0,7.0,1.0
0.2,5,24,11819.0,3368.0,7.0,0.0
0.2,5,25,13650.0,3662.0,7.0,0.0
0.2,5,26,15675.0,4050.0,7.0,0.0
0.2,5,27,17895.0,4440.0,7.0,0.0
0.2,5,28,20302.0,4814.0,7.0,0.0
0.2,5,29,22948.0,5292.0,7.0,0.0
0.2,5,30,25822.0,5748.0,7.0,0.0
0.2,5,31,28929.0,6214.0,7.0,0.0
0.2,5,32,32266.0,6674.0,7.0,0.0
0.2,5,33,35834.0,7136.0,7.0,0.0
0.2,5,34,39681.0,7694.0,7.0,0.0
0.2,5,35,43795.0,8228.0,7.0,0.0
0.2,5,36,48192.0,8794.0,7.0,0.0
0.2,5,37,52859.0,9334.0,7.0,0.0
0.2,5,38,57843.0,9968.0,7.0,0.0
0.2,5,39,63151.0,10616.0,7.0,0.0
0.2,5,40,68762.0,11222.0,7.0,0.0
0.2,5,41,74688.0,11852.0,7.0,0.0
0.2,5,42,80975.0,12574.0,7.0,0.0
0.2,5,43,87582.0,13214.0,7.0,0.0
0.2,5,44,94569.0,13974.0,7.0,0.0
0.2,5,45,101910.0,14682.0,7.0,0.0
0.2,5,46,109653.0,15486.0,7.0,0.0
0.2,5,47,117753.0,16200.0,7.0,0.0
0.2,5,48,126223.0,16940.0,7.0,0.0
0.2,5,49,135145.0,17844.0,7.0,0.0
0.2,5,50,144481.0,18672.0,7.0,0.0
0.2,5,51,154262.0,19562.0,7.0,0.0
0.2,5,52,164429.0,20334.0,7.0,0.0
0.2,5,53,175070.0,21282.0,7.0,0.0
0.2,5,54,186150.0,22160.0,7.0,0.0
0.2,5,55,197679.0,23058.0,7.0,0.0
0.2,5,56,209645.0,23932.0,7.0,0.0
0.2,5,57,222073.0,24856.0,7.0,0.0
0.2,5,58,234957.0,25768.0,7.0,0.0
0.2,5,59,248410.0,26906.0,7.0,0.0
0.2,5,60,262383.0,27946.0,7.0,0.0
0.3,2,1,2.0,2.0,1.0,1.0
0.3,2,2,4.0,4.0,1.0,1.0
0.3,2,3,8.0,8.0,2.0,2.0
0.3,2,4,16.0,16.0,3.0,3.0
0.3,2,5,32.0,32.0,4.0,4.0
0.3,2,6,61.0,58.0,4.0,3.0
0.3,2,7,111.0,100.0,4.0,2.0
0.3,2,8,185.0,148.0,4.0,2.0
0.3,2,9,299.0,228.0,5.0,2.0
0.3,2,10,453.0,308.0,5.0,2.0
0.3,2,11,655.0,404.0,5.0,1.0
0.3,2,12,906.0,502.0,6.0,2.0
0.3,2,13,1231.0,650.0,7.0,2.0
0.3,2,14,1636.0,810.0,7.0,1.0
0.3,2,15,2125.0,978.0,8.0,2.0
0.3,2,16,2710.0,1170.0,9.0,2.0
0.3,2,17,3401.0,1382.0,10.0,3.0
0.3,2,18,4189.0,1576.0,10.0,0.0
0.3,2,19,5104.0,1830.0,10.0,0.0
0.3,2,20,6145.0,2082.0,10.0,0.0
0.3,2,21,7324.0,2358.0,10.0,0.0
0.3,2,22,8658.0,2668.0,10.0,0.0
0.3,2,23,10163.0,3010.0,10.0,0.0
0.3,2,24,11821.0,3316.0,10.0,0.0
0.3,2,25,13660.0,3678.0,10.0,0.0
0.3,2,26,15684.0,4048.0,10.0,0.0
0.3,2,27,17906.0,4444.0,10.0,0.0
0.3,2,28,20331.0,4850.0,10.0,0.0
0.3,2,29,22923.0,5184.0,10.0,0.0
0.3,2,30,25804.0,5762.0,10.0,0.0
0.3,2,31,28882.0,6156.0,10.0,0.0
0.3,2,32,32199.0,6634.0,10.0,0.0
0.3,2,33,35804.0,7210.0,10.0,0.0
0.3,2,34,39655.0,7702.0,10.0,0.0
0.3,2,35,43790.0,8270.0,10.0,0.0
0.3,2,36,48163.0,8746.0,10.0,0.0
0.3,2,37,52880.0,9434.0,10.0,0.0
0.3,2,38,57838.0,9916.0,10.0,0.0
0.3,2,39,63165.0,10654.0,10.0,0.0
0.3,2,40,68762.0,11194.0,10.0,0.0
0.3,2,41,74680.0,11836.0,10.0,0.0
0.3,2,42,80932.0,12504.0,10.0,0.0
0.3,2,43,87554.0,13244.0,10.0,0.0
0.3,2,44,94560.0,14012.0,10.0,0.0
0.3,2,45,101900.0,14680.0,10.0,0.0
0.3,2,46,109641.0,15482.0,10.0,0.0
0.3,2,47,117779.0,16276.0,10.0,0.0
0.3,2,48,126317.0,17076.0,10.0,0.0
0.3,2,49,135236.0,17838.0,10.0,0.0
0.3,2,50,144559.0,18646.0,10.0,0.0
0.3,2,51,154315.0,19512.0,10.0,0.0
0.3,2,52,164506.0,20382.0,10.0,0.0
0.3,2,53,175185.0,21358.0,10.0,0.0
